0,1,2,3,4
2442,0.9,,not incel,"I believ trump win landslide, still veri import TO get out and vote. it' great attend rallies, put sign yard, post wonder comments, import thing trump get vote him. let' show obama, hillari elit ca not countri us. god bless trump famili us. trump/penc 2016!!!!!"
2443,0.46122449,,not incel,lock up. To mani crime nation. rememb bengazi.
2444,0,,not incel,farrakhan speak truth tho I think 1st time I agre w/ him.
2445,0.8,,not incel,rig elect
2446,0,,not incel,what differ doe IT make? (to quot hillary) clinton are abov the law!
2447,0.166666667,,not incel,drain the swamp - start AT the top
2448,0,,not incel,bye bye hillari clinton
2449,0,,not incel,she IS A realli nasti woman
2450,0.285714286,,not incel,yeah right
2451,0,,not incel,"that' ok,sh forgot."
2452,1.38778E-17,,not incel,all I see peopl brainwash side. some swear hillari respons everyth despit multipl investig report detail entireti situations. some swear trump best busi world despit multipl report bad deals. some wear he' vilest aliv base actual record locker room banter. some cheer presidenti candid threaten jail oppon nation television.
2453,0,,not incel,????????????????????????????
2454,0.411111111,,not incel,quick shift direct lol
2455,0,,not incel,N ever have like the guy. HE ha broke america.
2456,0,,not incel,crystal foster finney
2457,-0.075,,not incel,whi arent peopl esp. hillari arrest jail?
2458,0.203125,,not incel,He sure object first trial!
2459,0.101587302,,not incel,love HE IS the best wow wtg trey trey gowdi now
2460,-0.3,,not incel,finally! someon backbon afraid tell truth thank sir.
2461,-0.016666667,,not incel,We due real presid think trump due
2462,0,,not incel,some say huma hiding. I say look fort marci park.
2463,0,,not incel,bye bye bye now get out OF america !
2464,-0.15,,not incel,the media IN canada IS AS crook AS IN the usa! cbc global C T V ! when doe the crook media start apolog TO presid trump for there month OF rude and harassment!1
2465,-0.09375,,not incel,open mouth turd out.
2466,0.2,,not incel,mayb bill' ? haha
2467,0.7,,not incel,surprising. he' dirti hildabeast
2468,0.25,,not incel,cub win! cub win! cub win!
2469,0,,not incel,[[photo]]
2470,0,,not incel,[[photo]]
2471,0,,not incel,she' pretti too. not like hag!
2472,-0.071207682,,not incel,our fore father !! british learn hard lesson !!!
2473,-0.4,,not incel,[[sticker]]
2474,0.052083333,,incel,hope murder cunt get douch
2475,0,,not incel,clanci An jane worthington
2476,-0.1,,not incel,"get rid devil, root problem democrap party, never honest parti around"
2477,0.125,,not incel,john kranz
2478,0,,not incel,doh!
2479,0,,not incel,she ring leader clinton thieves!!
2480,0,,not incel,doe ever end? thi classifi inform pass around like newspap ad.
2481,0,,not incel,"the vote 97-1 , harri reid vote against."
2482,0,,not incel,In return want trump lead america! period!
2483,0,,not incel,
2484,0,,not incel,let stop this: http://bignuggetnews.com/breaking-wikileaks-abedins-computü??/
2485,-0.004212963,,not incel,thank everyon support trump !!!
2486,0,,not incel,it' $$$$..
2487,0,,not incel,"y'all continu talk that' action, go brought put jail?????"
2488,0,,not incel,I gotta believ satir
2489,0.200892857,,not incel,rememb first time obama elect republican riot street second time burn riot get way??? yeah neither. enough liber get tri make best it. you medium corner celebr stump person enough? that tell something. she could turn base voter special interest group vote time
2490,0,,not incel,year hillari clinton' proven accomplishmentsü?? https://www.facebook.com/donaldtrumpnews.co/videos/1820238048233664/?ref=notif&notif_t=live_video&notif_id=1478585857681108
2491,0,,not incel,leroy aitogi nakea gartsid
2492,0,,not incel,you start get
2493,0,,not incel,bradley tee jaff matt wielkotz
2494,0,,not incel,jeff freeman
2495,0.00625,,not incel,"there mani unansw questions. trey gowdi tri power heart within himself. He want know answer american people! I see tries, heavi heart, get bottom corrupt govern I love that! when I hear speak, I hear hurt sincer voice. god speed trey gowdy."
2496,0,,not incel,how could get low white hous places.
2497,-0.3125,,not incel,drain swamp donald trump!!! these vermin destroy country!!
2498,0,,not incel,"hillary, trojan horse, think it!!"
2499,-0.2,,not incel,Do not worry. all voter dead. they unabl attend ralli
2500,-0.3125,,not incel,I mean russians... oops.
2501,0,,not incel,
2502,0.7,,incel,"good shit,lol spread around everyone,it help??"
2503,0,,not incel,that debog
2504,-0.035714286,,not incel,"lock as & throw away key, plain simple."
2505,-0.1,,not incel,killari jail 2017
2506,-0.002857143,,not incel,next stop...a seat UN
2507,0,,not incel,
2508,0.3,,not incel,you sir still smile god bless thank serv
2509,0,,not incel,put god back IN america
2510,0,,not incel,ye IF she IS presid there will BE anoth civil war
2511,0,,not incel,[[photo]]
2512,0,,not incel,can hang now? [[photo]]
2513,-0.2078125,,not incel,who run page? complet fals information...
2514,0,,not incel,susan moor
2515,0.675,,not incel,"martin, comment like that, would assum educated. put cool aid let' make america great again! Go trump go!!!! ????????"
2516,0,,not incel,sorri ted. you miss train????
2517,0,,not incel,[[photo]]
2518,0,,not incel,can say ( the clinton machin ) ??????!!!!!!!!!!!!!
2519,0,,not incel,plu lier crook.
2520,0,,not incel,how gmail account? seem could get warrant confisc accounts.
2521,0,,not incel,"the judg fire tonight?, oorah"
2522,0,,not incel,
2523,0,,not incel,she heavili medic
2524,-0.077083333,,not incel,dani Jo black
2525,0,,not incel,imagin
2526,0.269444444,,not incel,how can the 2 most hypocrit women ON the planet get away soooo much lie bullshit ignor peopl bleiv IN thi garbag defi common sens beyond ani stretch imagination.
2527,-0.055555556,,not incel,see hillari backer !!!!!!!!!!!!!!!!!!!!!!!!!!!!!1
2528,0,,not incel,imagin
2529,0,,not incel,chri harlan caitlin wright
2530,0,,not incel,thi big!!!!!!!!!!
2531,0,,not incel,I hope vote trump
2532,0,,not incel,[[photo]]
2533,-0.333333333,,not incel,thi bullshit base bullshit ....you fed bullshit thst beliv fact ...but bullshit !!
2534,0,,not incel,let' see barri hillari spin one.
2535,0.369444444,,not incel,"carol nice written, trump co. should read this!"
2536,0,,not incel,"onli us, voter stop these.."
2537,0,,not incel,terri favorit grow bill woodard adam woodard
2538,0,,not incel,Is go release?
2539,0.2,,not incel,great job jan
2540,-0.025,,not incel,where arrest warrant? can deliv debate? [[photo]]
2541,-0.2,,not incel,I certainli hope so.
2542,0,,not incel,terrorist' ?
2543,0.285714286,,not incel,i'm right. god bless america ????????????
2544,-0.075,,incel,did not know normal guy look daughter piec ass. but support stupid south that' normal haha
2545,0.115285714,,not incel,thank hard work. thank stand america!
2546,0,,not incel,godspe TO A trump/penc victori for america.
2547,0,,not incel,fool
2548,-0.5,,incel,apolog say realli realli sorry.
2549,1,,not incel,great!
2550,0,,not incel,not america!!!
2551,-0.15,,not incel,"ye 1001% evil, she N her husband are the biggest career crimin and master manipulators. IN US history. start read articl N public about them from 1989 when bill wa the attorney gener IN arkansas, governor and presid TO date, 30 year IN polit did noth but enrich themselv through racketeering, money launder and accept bribe for polit favor through their clinton foundat while hillari wa sec OF state..and more..."
2552,-0.030555556,,not incel,My goodness. now satan? you serious need studi bibl profess believ in.
2553,0.446428571,,incel,"michel lundon absolut right, hillari noth thief liar tyrant. and anybodi vote brain damag !!"
2554,0.071428571,,not incel,ye
2555,1,,not incel,proud OF kentucki !!!
2556,0,,not incel,Go donald trump command chief 2016
2557,0,,not incel,trump!!!!
2558,0,,not incel,No
2559,-0.45,,not incel,"it' almost funni mani ""outraged"" ... give break. clinton cigar turn white hous whore house. the disrespect shown hillari publicli flaunt affair wors trump ever could be."
2560,0,,not incel,
2561,0.041666667,,not incel,god bless america
2562,0,,not incel,#vote_trump ????ü??
2563,0,,not incel,Oh gauuuudddd!
2564,0,,not incel,trey gowdi
2565,0,,not incel,I would I billy-boy [[photo]]
2566,0.033333333,,not incel,"the athlet shoe manufactur furiou obama tri bribe compani promis depart defens contract, would promis stop critic obamatrad deal.. [[sticker]]"
2567,-0.2,,not incel,"bull,h would know truth bit ,he hate hillari tri everi thing make caus tragedy,strang mention number peopl kill presid embassy."
2568,0.078438228,,not incel,"be discipl ü??ronald reganü??, 'john stewart, ü??gandhiü?? ü??jimi urineü?? msi. I top 1 percent countri wantü?? stability. they financi market stable, peopl employed, happy, need pay bill NO wars. protect middl class, strong feder government, militari integr financi market all be. the republicans, parti ü??noü?? done poor job list reason extrem long. I not return ü??trickl economiesü??, destroy economi again (2008). I keep financi rule place keep market stabl (also 2008); I maintain militari allianc not return 20 year cycl global (read book). I keep member fbi russian polit (incred shocking). sinc I live done street ü??sandi hookü??, I would like expans gun control law includ back ground check (they never get rid 12 gaug shot guns). and would nice increas tax reduc spend point feder budget balanced. the point being, would rather ü??entertainerü?? noth republican gimmick polit opportunist would rather person ha gone distanc certainli not saint. really, saint charg country, I think not. #republicanssuckmonkeybal"
2569,-0.134965035,,not incel,you text ayatollah khomeini. overload inbox
2570,0.166666667,,not incel,"resign wolf, you day are numbered."
2571,1,,not incel,here come judge. she best articul facts.
2572,0,,not incel,ye
2573,0,,not incel,god help america
2574,0.05,,not incel,Is realli ask american person sponsor possibl terrorists? too far hussein obummer.
2575,0,,not incel,[[photo]]
2576,0,,not incel,amen.
2577,0.4,,not incel,"sooo much clickbait. ok, more. get unfollowed."
2578,0,,not incel,sorri burst bubble...but winner thermonuclear warfare....onli rat cockroach remain.
2579,-0.016666667,,not incel,ron shuma ........fyi
2580,0,,not incel,It crime woman get way !!!!!
2581,0,,not incel,austin crite patsi loser... http://bit.ly/2ftt7bk
2582,0.4,,not incel,teach kid free speech?
2583,0,,not incel,rebecca kinney mayb choic slim
2584,0,,not incel,???? ppatrick nicholson
2585,0,,not incel,amen
2586,0,,not incel,bill scumbag
2587,0,,not incel,kenni shemar stevenson
2588,0,,not incel,"greg nsons. here go,,sh readi you..lmao"
2589,0.116666667,,not incel,No kruke
2590,0,,not incel,the time now! america unite! justic We the people! http://www.facebook.com/ivotedfordonaldtrump
2591,0.000889358,,not incel,tell clinton winning!!!! way fraud!!
2592,-0.3,,incel,"obama busi day pardon pedophiles, thieves, rapist, child traffickers..and one commit treason perjury, along money launder scum. then he'll pardon those."
2593,0,,not incel,peopl need think clinton would win someth happen idiot would president. trump way.
2594,0.7,,not incel,good idea
2595,0,,not incel,BS article. her voic crack
2596,0,,not incel,If he' hope we'r screwed.
2597,0,,not incel,whi he. He power.
2598,0,,not incel,
2599,0.117857143,,not incel,"nobodi give A dam what HE says...h IS push for killiari SO HE can continu TO run thi countri through her. she IS sick. she ha parkinson diseas IT IS oblivious. watch her movements. she ha all the symptoms. whi DO you think she disappear befor A debate. watch the video OF her leav the 9/11 memori servic early... when she wa about TO get IN her vehicl she had TO BE held up... IF you watch closely, she wa have A seizure. I watch that over, and over, and over again. thi woman IS not capabl OF run thi country, even IF she wa A well person. SO obama you would BE all the wise TO stop what you think IS helpingher, IT IS not.. peopl know what you have done TO thi country, they DO not want 4 more year OF it......"
2600,0,,not incel,god bless
